Warren Jonas,-6100941285346171119
W Jonas,-6100941285346171119
W. Jonas,-6100941285346171119
S Centro,3087227593644951322
S. Centro,3087227593644951322
K Rummukainen,5060194425835341597
K. Rummukainen,5060194425835341597
J Kumpulainen,-1540069417832765661
J. Kumpulainen,-1540069417832765661
M Rooney,-1719409846617413848
M. Rooney,-1719409846617413848
S Herlant,-5046013502565431500
S. Herlant,-5046013502565431500
E Rondio,1610969875925280565
E. Rondio,1610969875925280565
J Maricic,1262046702216587064
J. Maricic,1262046702216587064
T Pihlajaniemi,696706422726379326
T. Pihlajaniemi,696706422726379326
M Rosen,-9052419980522576064
M. Rosen,-9052419980522576064
H Kaji,-4541568885178538170
H. Kaji,-4541568885178538170
L Periale,-2568809520359880888
L. Periale,-2568809520359880888
F Varanini,2573089435324147535
F. Varanini,2573089435324147535
Evan Reed,9064108056097138514
E Reed,9064108056097138514
E. Reed,9064108056097138514
J Reed,9064108056097138514
J. Reed,9064108056097138514
T Okamura,-4880400681748068525
T. Okamura,-4880400681748068525
M Kamiscioglu,7579364390674155346
M. Kamiscioglu,7579364390674155346
I Kreslo,5762235801644844886
I. Kreslo,5762235801644844886
H Wang,-1524116037721995426
H. Wang,-1524116037721995426
I Lim,-7768276062451472544
I. Lim,-7768276062451472544
T Lim,-7768276062451472544
T. Lim,-7768276062451472544
O Miranda,-763226948448532630
O. Miranda,-763226948448532630
S Short,347784590632093558
S. Short,347784590632093558
S Goswami,4893629016424384377
S. Goswami,4893629016424384377
K Clark,-8905393682183665782
K. Clark,-8905393682183665782
R Castillo,6254591016053524368
R. Castillo,6254591016053524368
Joachim Fenkes,7397339944034379688
J Fenkes,7397339944034379688
J. Fenkes,7397339944034379688
E Pennacchio,-1653029516543498326
E. Pennacchio,-1653029516543498326
D Salmiera,-1766022495682402389
D. Salmiera,-1766022495682402389
Mark Headley,-2516541131003000913
M Headley,-2516541131003000913
M. Headley,-2516541131003000913
B Headley,-2516541131003000913
B. Headley,-2516541131003000913
Mark Scott,-7982230558562277452
M Scott,-7982230558562277452
M. Scott,-7982230558562277452
L Reichhart,5031255475011176373
L. Reichhart,5031255475011176373
Davide Tacchella,-4719202990936946762
D Tacchella,-4719202990936946762
D. Tacchella,-4719202990936946762
Miguel Gila,2471091443097135033
M Gila,2471091443097135033
M. Gila,2471091443097135033
Marco Bianchi,5543843517488949188
M Bianchi,5543843517488949188
M. Bianchi,5543843517488949188
E Bianchi,5543843517488949188
E. Bianchi,5543843517488949188
Farrukh Zia,8334447152300533702
F Zia,8334447152300533702
F. Zia,8334447152300533702
B Hartfiel,3735576406032140233
B. Hartfiel,3735576406032140233
L Hartfiel,3735576406032140233
L. Hartfiel,3735576406032140233
D Byram,-7231030320074520629
D. Byram,-7231030320074520629
Sanjay Singh,-8896075546685501387
S Singh,-8896075546685501387
S. Singh,-8896075546685501387
N Kazaryan,-5885450524622649391
N. Kazaryan,-5885450524622649391
Y Ajima,8897305271563159525
Y. Ajima,8897305271563159525
R Gaitskell,4007016615449765863
R. Gaitskell,4007016615449765863
J Gaitskell,4007016615449765863
J. Gaitskell,4007016615449765863
Douglas Barker,2566376825689278440
D Barker,2566376825689278440
D. Barker,2566376825689278440
E Barker,2566376825689278440
E. Barker,2566376825689278440
Stefan Haffner,-3659572008503875604
S Haffner,-3659572008503875604
S. Haffner,-3659572008503875604
D Mckee,-2568600828408043531
D. Mckee,-2568600828408043531
Rached Jaafar,8412241814116091894
R Jaafar,8412241814116091894
R. Jaafar,8412241814116091894
L Coney,-5012881680554039305
L. Coney,-5012881680554039305
J Elliot,4725796937857116169
J. Elliot,4725796937857116169
Michele Parrinello,-8246260153785767919
M Parrinello,-8246260153785767919
M. Parrinello,-8246260153785767919
C Strabel,-1263635063732656107
C. Strabel,-1263635063732656107
D Martinez,6589988220127528982
D. Martinez,6589988220127528982
M Ronquest,-8100030436403640297
M. Ronquest,-8100030436403640297
C Ronquest,-8100030436403640297
C. Ronquest,-8100030436403640297
D Dwyer,-630944076783949799
D. Dwyer,-630944076783949799
A Dwyer,-630944076783949799
A. Dwyer,-630944076783949799
T Maruyama,-1848333546993244132
T. Maruyama,-1848333546993244132
E Prebys,-2356579963842492371
E. Prebys,-2356579963842492371
J Imber,6782639840256198708
J. Imber,6782639840256198708
N Grant,-2416292362094327749
N. Grant,-2416292362094327749
M Adamowski,5498651158835652674
M. Adamowski,5498651158835652674
Jared Evans,-4628483965085536210
J Evans,-4628483965085536210
J. Evans,-4628483965085536210
P Perio,4930566115497838670
P. Perio,4930566115497838670
De Perio,4930566115497838670
D Perio,4930566115497838670
D. Perio,4930566115497838670
M Gold,-1842481178126194604
M. Gold,-1842481178126194604
S Chollet,3211911504316819542
S. Chollet,3211911504316819542
V Sandberg,2088915447935068247
V. Sandberg,2088915447935068247
R Potenza,-4321819585240856487
R. Potenza,-4321819585240856487
P Kaur,8975516224935872603
P. Kaur,8975516224935872603
Yuriy Zhestkov,-6845197493239412643
Y Zhestkov,-6845197493239412643
Y. Zhestkov,-6845197493239412643
I Tropin,8216246984939432034
I. Tropin,8216246984939432034
S Tropin,8216246984939432034
S. Tropin,8216246984939432034
Jun Kikuchi,1407138834471127140
J Kikuchi,1407138834471127140
J. Kikuchi,1407138834471127140
I Mercer,-308299621464299420
I. Mercer,-308299621464299420
R Wilkes,-4844989797585336215
R. Wilkes,-4844989797585336215
J Wilkes,-4844989797585336215
J. Wilkes,-4844989797585336215
G Brunetti,-6705236962544449431
G. Brunetti,-6705236962544449431
P Loveridge,4847104823406733419
P. Loveridge,4847104823406733419
R Dharmapalan,1138741833804654700
R. Dharmapalan,1138741833804654700
Christoph Hagleitner,-1895919102258558853
C Hagleitner,-1895919102258558853
C. Hagleitner,-1895919102258558853
Jitti Kasemchainan,-1312901439419242366
J Kasemchainan,-1312901439419242366
J. Kasemchainan,-1312901439419242366
R Milincic,-785888221918418806
R. Milincic,-785888221918418806
E Mccluskey,-3869403567614850931
E. Mccluskey,-3869403567614850931
J Learned,4973982830370367640
J. Learned,4973982830370367640
G Learned,4973982830370367640
G. Learned,4973982830370367640
C Greenley,-2839966678302070631
C. Greenley,-2839966678302070631
Luca Mollica,1888210086989899933
L Mollica,1888210086989899933
L. Mollica,1888210086989899933
Katherine Riley,3025194519601719462
K Riley,3025194519601719462
K. Riley,3025194519601719462
J Bremer,7723088628844054696
J. Bremer,7723088628844054696
J Stewart,-6947783569584035671
J. Stewart,-6947783569584035671
R Edgecock,8268561380072310956
R. Edgecock,8268561380072310956
Manuel Sanchez,2419463850088460109
Calderon Sanchez,2419463850088460109
De Sanchez,2419463850088460109
D Sanchez,2419463850088460109
D. Sanchez,2419463850088460109
La Sanchez,2419463850088460109
L Sanchez,2419463850088460109
L. Sanchez,2419463850088460109
Barca Sanchez,2419463850088460109
B Sanchez,2419463850088460109
B. Sanchez,2419463850088460109
Amy Henning,-5836503043077527362
A Henning,-5836503043077527362
A. Henning,-5836503043077527362
Robert Germain,-7649130909086598202
R Germain,-7649130909086598202
R. Germain,-7649130909086598202
S Germain,-7649130909086598202
S. Germain,-7649130909086598202
S Bansal,-6417661154237380398
S. Bansal,-6417661154237380398
G Vasseur,2097799020382021854
G. Vasseur,2097799020382021854
J Jo,6582349803942144229
J. Jo,6582349803942144229
H Jo,6582349803942144229
H. Jo,6582349803942144229
Ivano Tavernelli,-4060370359018108697
I Tavernelli,-4060370359018108697
I. Tavernelli,-4060370359018108697
John Marshall,-5040370021076380032
C Marshall,-5040370021076380032
C. Marshall,-5040370021076380032
K Laihem,-1565856456279815958
K. Laihem,-1565856456279815958
J Nowak,-7475711296142325523
J. Nowak,-7475711296142325523
A Nowak,-7475711296142325523
A. Nowak,-7475711296142325523
J Schwehr,-5334547076654331650
J. Schwehr,-5334547076654331650
O Mena,-1293859277799511807
O. Mena,-1293859277799511807
Tatsuo Tsukamoto,-5958295628086703868
T Tsukamoto,-5958295628086703868
T. Tsukamoto,-5958295628086703868
W Kropp,-365355877069321976
W. Kropp,-365355877069321976
R Kropp,-365355877069321976
R. Kropp,-365355877069321976
Fabio Pietrucci,-8558431574876641014
F Pietrucci,-8558431574876641014
F. Pietrucci,-8558431574876641014
M Dziewiecki,5073707434916628749
M. Dziewiecki,5073707434916628749
C Bojechko,2404984859632273686
C. Bojechko,2404984859632273686
J Andre,8865009821645163798
J. Andre,8865009821645163798
P Andre,8865009821645163798
P. Andre,8865009821645163798
A Andre,8865009821645163798
A. Andre,8865009821645163798
M Andre,8865009821645163798
M. Andre,8865009821645163798
De Andre,8865009821645163798
D Andre,8865009821645163798
D. Andre,8865009821645163798
M Mewes,-529235819385771752
M. Mewes,-529235819385771752
Leonardo Bachega,-8127892905497351909
L Bachega,-8127892905497351909
L. Bachega,-8127892905497351909
M Horn,-3102130763923134171
M. Horn,-3102130763923134171
Alan Gara,2232728831748245798
A Gara,2232728831748245798
A. Gara,2232728831748245798
X Bai,1782821476695451951
X. Bai,1782821476695451951
M Tanaka,-2941130965164553935
M. Tanaka,-2941130965164553935
Constantine Bekas,-4305700451716986562
C Bekas,-4305700451716986562
C. Bekas,-4305700451716986562
C Anderson,903587603544516928
C. Anderson,903587603544516928
E Anderson,903587603544516928
E. Anderson,903587603544516928
Andrew Blake,3727067032098646339
P Kitching,1293204529502218572
P. Kitching,1293204529502218572
D Brookroberge,3289087043752454480
D. Brookroberge,3289087043752454480
G Brookroberge,3289087043752454480
G. Brookroberge,3289087043752454480
M Potekhin,-6336055252379317935
M. Potekhin,-6336055252379317935
M Rayner,4649813132741929302
M. Rayner,4649813132741929302
A Rayner,4649813132741929302
A. Rayner,4649813132741929302
S Golapinni,2682863350864300379
S. Golapinni,2682863350864300379
S Mandodi,-7262204560585496225
S. Mandodi,-7262204560585496225
M Graham,-7741053830510106269
M. Graham,-7741053830510106269
T Graham,-7741053830510106269
T. Graham,-7741053830510106269
H Berns,4264123589082024297
H. Berns,4264123589082024297
G Berns,4264123589082024297
G. Berns,4264123589082024297
Martyn Guest,3255261604869409132
M Guest,3255261604869409132
M. Guest,3255261604869409132
F Guest,3255261604869409132
F. Guest,3255261604869409132
D Mayilyan,272857329427384686
D. Mayilyan,272857329427384686
J Kawada,4628675464550656369
J. Kawada,4628675464550656369
Christopher Martin,6874295016508328310
C Martin,6874295016508328310
C. Martin,6874295016508328310
X Qian,-1159769607590229638
X. Qian,-1159769607590229638
A Dobi,-8590370780483032707
A. Dobi,-8590370780483032707
K Gilje,-538933336354936433
K. Gilje,-538933336354936433
Marco Zito,-6297379837532777364
M Zito,-6297379837532777364
M. Zito,-6297379837532777364
S Greenwood,33708477218777495
S. Greenwood,33708477218777495
B Bourguille,5533225656273054103
B. Bourguille,5533225656273054103
R Henderson,-6342076056318907993
R. Henderson,-6342076056318907993
L Kurchaninov,-6338765163021776470
L. Kurchaninov,-6338765163021776470
C Nehrkorn,2169370514416708018
C. Nehrkorn,2169370514416708018
M Ross,1478691044266510772
M. Ross,1478691044266510772
Le Ross,1478691044266510772
L Ross,1478691044266510772
L. Ross,1478691044266510772
W Morse,-7401385452079445563
W. Morse,-7401385452079445563
M Morse,-7401385452079445563
M. Morse,-7401385452079445563
Pascal Clausen,-5736849707430975030
P Clausen,-5736849707430975030
P. Clausen,-5736849707430975030
B Baibussinov,5523967455879711188
B. Baibussinov,5523967455879711188
G Brooijmans,-7798404588867540522
G. Brooijmans,-7798404588867540522
Yasuhiro Fujii,9135673204674718179
Y Fujii,9135673204674718179
Y. Fujii,9135673204674718179
M Ieva,-4814893990084761111
M. Ieva,-4814893990084761111
B Behera,-4909452405243221510
B. Behera,-4909452405243221510
R Behera,-4909452405243221510
R. Behera,-4909452405243221510
D Navas,-7157063607050671618
D. Navas,-7157063607050671618
K Mavrokoridis,-5233691298720577022
K. Mavrokoridis,-5233691298720577022
J Roney,2312727178926516934
J. Roney,2312727178926516934
M Roney,2312727178926516934
M. Roney,2312727178926516934
Paolo Carloni,-8724106169692952054
P Carloni,-8724106169692952054
P. Carloni,-8724106169692952054
I-F Kuo,3511998862646954516
I Kuo,3511998862646954516
I. Kuo,3511998862646954516
William Kuo,3511998862646954516
W Kuo,3511998862646954516
W. Kuo,3511998862646954516
Shigeki Kawai,5067440772253985315
S Kawai,5067440772253985315
S. Kawai,5067440772253985315
A Konaka,683434552794966564
A. Konaka,683434552794966564
A Missert,-3405174202891105753
A. Missert,-3405174202891105753
R Collins,6630611680864971305
R. Collins,6630611680864971305
K De,4951752194662312494
K. De,4951752194662312494
P Plonski,935178384172198449
P. Plonski,935178384172198449
N Mokhov,-3970467584589813182
N. Mokhov,-3970467584589813182
H Ho,4138111867237345888
H. Ho,4138111867237345888
Bernard Metzler,3589999339239213676
B Metzler,3589999339239213676
B. Metzler,3589999339239213676
T Loew,-6803292036313830804
T. Loew,-6803292036313830804
Jose Moreira,3486687572384887848
J Moreira,3486687572384887848
J. Moreira,3486687572384887848
E Moreira,3486687572384887848
E. Moreira,3486687572384887848
J Busenitz,6250703797805058673
J. Busenitz,6250703797805058673
J Coelho,3564546282705029746
J. Coelho,3564546282705029746
A Coelho,3564546282705029746
A. Coelho,3564546282705029746
B Coelho,3564546282705029746
B. Coelho,3564546282705029746
I Kato,-4932408231800018316
I. Kato,-4932408231800018316
M Catanesi,3658982473412995703
M. Catanesi,3658982473412995703
G Catanesi,3658982473412995703
G. Catanesi,3658982473412995703
Y Totsuka,5343925042427103866
Y. Totsuka,5343925042427103866
A Hatzikoutelis,5165515033359420027
A. Hatzikoutelis,5165515033359420027
R Tsenov,-4417857968108991862
R. Tsenov,-4417857968108991862
S Koike,-321041045384713582
S. Koike,-321041045384713582
R Water,3021482003905809045
R. Water,3021482003905809045
G Water,3021482003905809045
G. Water,3021482003905809045
Van Water,3021482003905809045
V Water,3021482003905809045
V. Water,3021482003905809045
De Water,3021482003905809045
D Water,3021482003905809045
D. Water,3021482003905809045
S Bhadra,1029459809799482007
S. Bhadra,1029459809799482007
T Hara,5233031003815266969
T. Hara,5233031003815266969
A Tadepalli,-6996311432116106594
A. Tadepalli,-6996311432116106594
F Nizery,3825288658122451622
F. Nizery,3825288658122451622
Yasuhiro Oyama,3977022900593144405
Y Oyama,3977022900593144405
Y. Oyama,3977022900593144405
R Dolfini,-2133274564524324182
R. Dolfini,-2133274564524324182
K Koseki,6246497507941673644
K. Koseki,6246497507941673644
Mark Golden,7071333147732273839
M Golden,7071333147732273839
M. Golden,7071333147732273839
S Golden,7071333147732273839
S. Golden,7071333147732273839
Yasaman Farzan,-3521072324612838736
Y Farzan,-3521072324612838736
Y. Farzan,-3521072324612838736
T Golan,8996803849285659321
T. Golan,8996803849285659321
C Zhang,7067132877871925946
C. Zhang,7067132877871925946
C Sofka,-2414352371929019717
C. Sofka,-2414352371929019717
Tiziana Mordasini,1889574961338452669
T Mordasini,1889574961338452669
T. Mordasini,1889574961338452669
Evan Jochnowitz,-606556519530059073
E Jochnowitz,-606556519530059073
E. Jochnowitz,-606556519530059073
L Falk,-5120175188090623296
L. Falk,-5120175188090623296
A Aurisano,5442212656047409859
A. Aurisano,5442212656047409859
S Kemboi,-6081074186780497206
S. Kemboi,-6081074186780497206
A Blondel,-7811509966443025715
A. Blondel,-7811509966443025715
Jan Sobczyk,-2790767449777157408
J Sobczyk,-2790767449777157408
J. Sobczyk,-2790767449777157408
T Sobczyk,-2790767449777157408
T. Sobczyk,-2790767449777157408
Roxana Istrate,-7246137468494861595
R Istrate,-7246137468494861595
R. Istrate,-7246137468494861595
M Hierholzer,7438511418312264425
M. Hierholzer,7438511418312264425
Neil Holmes,-2061600502669653269
N Holmes,-2061600502669653269
N. Holmes,-2061600502669653269
Proma Paul,-1250135440650016020
P Paul,-1250135440650016020
P. Paul,-1250135440650016020
S Bordoni,4131404564427836140
S. Bordoni,4131404564427836140
P Gumplinger,-6875699096079365383
P. Gumplinger,-6875699096079365383
K Rielage,-9185581806002230528
K. Rielage,-9185581806002230528
K Partyka,5409703119798627074
K. Partyka,5409703119798627074
L Littenberg,-6668232463042295036
L. Littenberg,-6668232463042295036
S Littenberg,-6668232463042295036
S. Littenberg,-6668232463042295036
E Frank,7867580009072015259
E. Frank,7867580009072015259
D Frank,7867580009072015259
D. Frank,7867580009072015259
M Slupecki,7667612887182895894
M. Slupecki,7667612887182895894
D Mladenov,-6154753138118620392
D. Mladenov,-6154753138118620392
Michael Bergdorf,-7610220633170310363
M Bergdorf,-7610220633170310363
M. Bergdorf,-7610220633170310363
P Rodrigues,-4442835633604908243
P. Rodrigues,-4442835633604908243
A Rodrigues,-4442835633604908243
A. Rodrigues,-4442835633604908243
S Choubey,5799620278067358509
S. Choubey,5799620278067358509
B Carls,1657513202722941749
B. Carls,1657513202722941749
Stefan Burkart,2864894958763379510
S Burkart,2864894958763379510
S. Burkart,2864894958763379510
G Karagiorgi,5138071355525172026
G. Karagiorgi,5138071355525172026
Fred Wudl,5047690726683151166
F Wudl,5047690726683151166
F. Wudl,5047690726683151166
D Kolev,193854605558942532
D. Kolev,193854605558942532
A Bailey,4993809803898039114
A. Bailey,4993809803898039114
J Bailey,4993809803898039114
J. Bailey,4993809803898039114
S Adhikari,5709532254690200394
S. Adhikari,5709532254690200394
S Gomi,-3028788426688681132
S. Gomi,-3028788426688681132
Steven Elliott,-5368356729619870891
S Elliott,-5368356729619870891
S. Elliott,-5368356729619870891
G Elliott,-5368356729619870891
G. Elliott,-5368356729619870891
K Hennessy,897461558948121438
K. Hennessy,897461558948121438
J Strait,1417484319417977698
J. Strait,1417484319417977698
I Rakhno,6546192114090724199
I. Rakhno,6546192114090724199
L Rakhno,6546192114090724199
L. Rakhno,6546192114090724199
Diego Rossinelli,-654532345704961164
D Rossinelli,-654532345704961164
D. Rossinelli,-654532345704961164
D Edmunds,7011869499737295742
D. Edmunds,7011869499737295742
H Jostlein,-8153456602372945025
H. Jostlein,-8153456602372945025
D Lissauer,5388149263519320971
D. Lissauer,5388149263519320971
D Dale,1180068495621254028
D. Dale,1180068495621254028
A Murakami,-6390319591287632995
A. Murakami,-6390319591287632995
Dean Smith,-2104083195643371802
D Smith,-2104083195643371802
D. Smith,-2104083195643371802
E Smith,-2104083195643371802
E. Smith,-2104083195643371802
R Schmitt,-8813685109790970974
R. Schmitt,-8813685109790970974
Blake Fitch,1771546346996167055
B Fitch,1771546346996167055
B. Fitch,1771546346996167055
G Fitch,1771546346996167055
G. Fitch,1771546346996167055
Taisuke Ozaki,-7327214188118115986
T Ozaki,-7327214188118115986
T. Ozaki,-7327214188118115986
C Thompson,-3534718367211721816
C. Thompson,-3534718367211721816
T Enqvist,2616986140232018857
T. Enqvist,2616986140232018857
F Shoemaker,-6471379539125548115
F. Shoemaker,-6471379539125548115
C Shoemaker,-6471379539125548115
C. Shoemaker,-6471379539125548115
E Kearns,4967088840212360113
E. Kearns,4967088840212360113
P Masliah,4960610846368713679
P. Masliah,4960610846368713679
Stephen Shevlin,-3808804750139044912
S Shevlin,-3808804750139044912
S. Shevlin,-3808804750139044912
A Shevlin,-3808804750139044912
A. Shevlin,-3808804750139044912
Carl Albright,3741945869461949391
C Albright,3741945869461949391
C. Albright,3741945869461949391
H Albright,3741945869461949391
H. Albright,3741945869461949391
S Dazeley,-8168769039119651885
S. Dazeley,-8168769039119651885
D Malon,-1409946680355943469
D. Malon,-1409946680355943469
Heribert Watzke,-8391116863617029162
H Watzke,-8391116863617029162
H. Watzke,-8391116863617029162
D Perevalov,-6960360557233812514
D. Perevalov,-6960360557233812514
Georg Stadler,1424195689492433908
G Stadler,1424195689492433908
G. Stadler,1424195689492433908
D Garciagamez,-9015734250513961995
D. Garciagamez,-9015734250513961995
A Vacheret,5093507196446346237
A. Vacheret,5093507196446346237
A Cardini,7473311232354552829
A. Cardini,7473311232354552829
J Cranshaw,7707750316075584514
J. Cranshaw,7707750316075584514
Rick Rand,-4140735272868582389
R Rand,-4140735272868582389
R. Rand,-4140735272868582389
A Rand,-4140735272868582389
A. Rand,-4140735272868582389
K Zaremba,-8163382725866517484
K. Zaremba,-8163382725866517484
I Kourbanis,2034141855999233047
I. Kourbanis,2034141855999233047
Peter Staar,-77046118187504615
P Staar,-77046118187504615
P. Staar,-77046118187504615
W Staar,-77046118187504615
W. Staar,-77046118187504615
J Staar,-77046118187504615
J. Staar,-77046118187504615
Valéry Weber,-699664837180150755
V Weber,-699664837180150755
V. Weber,-699664837180150755
Thomas Picunko,-7642352472804439006
T Picunko,-7642352472804439006
T. Picunko,-7642352472804439006
J Joshi,-3808370818684802010
J. Joshi,-3808370818684802010
Alexey Vorobyev,7659087632898903082
A Vorobyev,7659087632898903082
A. Vorobyev,7659087632898903082
A Guglielmi,-6696392478029009874
A. Guglielmi,-6696392478029009874
A Malossi,-2012110904009921482
A. Malossi,-2012110904009921482
Cristiano Malossi,-2012110904009921482
C Malossi,-2012110904009921482
C. Malossi,-2012110904009921482
I Malossi,-2012110904009921482
I. Malossi,-2012110904009921482
Yuk Sham,7781283732466936889
Y Sham,7781283732466936889
Y. Sham,7781283732466936889
Vincenzo Vitale,-4785502696727532480
V Vitale,-4785502696727532480
V. Vitale,-4785502696727532480
B Bugg,-8336209839969924029
B. Bugg,-8336209839969924029
T Coffey,-7412447652003066810
T. Coffey,-7412447652003066810
M Aittola,-3496311526230406074
M. Aittola,-3496311526230406074
E Aittola,-3496311526230406074
E. Aittola,-3496311526230406074
T Boone,4066604677404019782
T. Boone,4066604677404019782
J Lykken,5630427789247351898
J. Lykken,5630427789247351898
R Patterson,-3180993796162122661
R. Patterson,-3180993796162122661
B Patterson,-3180993796162122661
B. Patterson,-3180993796162122661
Blake Watson,767973166123461730
B Watson,767973166123461730
B. Watson,767973166123461730
Rukmani Mohanta,1931375456186158188
R Mohanta,1931375456186158188
R. Mohanta,1931375456186158188
G Mituka,8430811954752081007
G. Mituka,8430811954752081007
Edward Chupp,-4761544665699177359
E Chupp,-4761544665699177359
E. Chupp,-4761544665699177359
L Chupp,-4761544665699177359
L. Chupp,-4761544665699177359
P Parker,9024877582502833265
P. Parker,9024877582502833265
D Parker,9024877582502833265
D. Parker,9024877582502833265
Raj Gandhi,-3722239154942735553
T Kobilarcik,6672825594352585849
T. Kobilarcik,6672825594352585849
P Calafiura,-7437535548921500526
P. Calafiura,-7437535548921500526
S Davis,-6274123704497230698
S. Davis,-6274123704497230698
I Davis,-6274123704497230698
I. Davis,-6274123704497230698
Felix Hanke,8445052556120181911
F Hanke,8445052556120181911
F. Hanke,8445052556120181911
Yutaka Uchida,1811789411561790874
Y Uchida,1811789411561790874
Y. Uchida,1811789411561790874
L Bugel,-5010638396708139876
L. Bugel,-5010638396708139876
A Guler,5983125220797066409
A. Guler,5983125220797066409
M Guler,5983125220797066409
M. Guler,5983125220797066409
George Almasi,8613259550361898155
G Almasi,8613259550361898155
G. Almasi,8613259550361898155
O Araoka,-760012288601002836
O. Araoka,-760012288601002836
A Bravar,-7925042311290729299
A. Bravar,-7925042311290729299
J Huston,5587676882020879538
J. Huston,5587676882020879538
M Ravonel,-5162066720172659532
M. Ravonel,-5162066720172659532
S Mandal,-6554057903575806789
S. Mandal,-6554057903575806789
K Mandal,-6554057903575806789
K. Mandal,-6554057903575806789
Graham Barr,999199764879241493
Philipp Schoen,5634933474524261574
P Schoen,5634933474524261574
P. Schoen,5634933474524261574
AE Schoen,5634933474524261574
A Schoen,5634933474524261574
A. Schoen,5634933474524261574
N Mccauley,-7377186951007433523
N. Mccauley,-7377186951007433523
R Openshaw,-436209253417898800
R. Openshaw,-436209253417898800
E Catanomur,338239031227821267
E. Catanomur,338239031227821267
C Pearson,3091456012573658333
C. Pearson,3091456012573658333
J Pearson,3091456012573658333
J. Pearson,3091456012573658333
Viktor Matveev,-5019915829033874054
V Matveev,-5019915829033874054
V. Matveev,-5019915829033874054
Pavlos Vranas,7803922663584132325
P Vranas,7803922663584132325
P. Vranas,7803922663584132325
N Buchanan,1261425385885888238
N. Buchanan,1261425385885888238
J Buchanan,1261425385885888238
J. Buchanan,1261425385885888238
D Lussi,-8669781924574614298
D. Lussi,-8669781924574614298
Z Moss,-6256907073964159761
Z. Moss,-6256907073964159761
M Hogan,2048281246657793281
M. Hogan,2048281246657793281
A Zalewska,-683486594403193598
A. Zalewska,-683486594403193598
Kisu Joo,839937331538521349
K Joo,839937331538521349
K. Joo,839937331538521349
B Bleakley,-1326584949167108852
B. Bleakley,-1326584949167108852
S Koutsoliotas,7098273167404117261
S. Koutsoliotas,7098273167404117261
Henry Warren,8009196819376590093
H Warren,8009196819376590093
H. Warren,8009196819376590093
S Warren,8009196819376590093
S. Warren,8009196819376590093
Jürg Hutter,6347276093345885464
J Hutter,6347276093345885464
J. Hutter,6347276093345885464
S Jimenez,-6735400954357035747
S. Jimenez,-6735400954357035747
Y Ramachers,-6058891276203537112
Y. Ramachers,-6058891276203537112
N Mayer,5421480940511137073
N. Mayer,5421480940511137073
M Tripathi,4420587342623272247
M. Tripathi,4420587342623272247
D Harris,-4458637394816053955
D. Harris,-4458637394816053955
A Harris,-4458637394816053955
A. Harris,-4458637394816053955
O Ballester,-2064860197598130882
O. Ballester,-2064860197598130882
M Besnier,-1979707896832824000
M. Besnier,-1979707896832824000
R Guenette,-6073055971563139765
R. Guenette,-6073055971563139765
Jean Spitz,-9046991676546200241
J Spitz,-9046991676546200241
J. Spitz,-9046991676546200241
Fabien Spitz,-9046991676546200241
F Spitz,-9046991676546200241
F. Spitz,-9046991676546200241
M Quinto,6258564557621661010
M. Quinto,6258564557621661010
N Samios,1214328934191975767
N. Samios,1214328934191975767
O Mineev,-6724056948363014823
O. Mineev,-6724056948363014823
Gyan Bhanot,9178134574935657833
G Bhanot,9178134574935657833
G. Bhanot,9178134574935657833
Michael Furnish,-8019439168159945354
M Furnish,-8019439168159945354
M. Furnish,-8019439168159945354
D Furnish,-8019439168159945354
D. Furnish,-8019439168159945354
T Komorowski,-7522429660751614601
T. Komorowski,-7522429660751614601
S Hertel,-582938747083133560
S. Hertel,-582938747083133560
A Hertel,-582938747083133560
A. Hertel,-582938747083133560
B Andrieu,8628533921644998038
B. Andrieu,8628533921644998038
J Howell,-7296462715290047069
J. Howell,-7296462715290047069
Wayne Pfeiffer,-4021977084101292627
W Pfeiffer,-4021977084101292627
W. Pfeiffer,-4021977084101292627
A Menegolli,8789953839392361909
A. Menegolli,8789953839392361909
William Swope,-2919412367915192905
W Swope,-2919412367915192905
W. Swope,-2919412367915192905
C Swope,-2919412367915192905
C. Swope,-2919412367915192905
H Araujo,3274223153341115836
H. Araujo,3274223153341115836
M Araujo,3274223153341115836
M. Araujo,3274223153341115836
M Taguchi,-237567733933642309
M. Taguchi,-237567733933642309
S Linden,7805549082526281149
S. Linden,7805549082526281149
K Linden,7805549082526281149
K. Linden,7805549082526281149
Yves Ineichen,8830123157605289408
Y Ineichen,8830123157605289408
Y. Ineichen,8830123157605289408
Tadaomi Nakai,-312599234316530222
T Nakai,-312599234316530222
T. Nakai,-312599234316530222
R Mannino,-5931639965193015853
R. Mannino,-5931639965193015853
Barry Robson,557190619533848031
B Robson,557190619533848031
B. Robson,557190619533848031
M Rossella,-461641758160917019
M. Rossella,-461641758160917019
S Sadler,-8696688726676132377
S. Sadler,-8696688726676132377
W Sadler,-8696688726676132377
W. Sadler,-8696688726676132377
V Kostelecky,-3857343289193288215
V. Kostelecky,-3857343289193288215
A Kostelecky,-3857343289193288215
A. Kostelecky,-3857343289193288215
John Biddiscombe,-1150693579217482250
J Biddiscombe,-1150693579217482250
J. Biddiscombe,-1150693579217482250
Np Kulkarni,-2868250257124737693
N Kulkarni,-2868250257124737693
N. Kulkarni,-2868250257124737693
K Mursula,-3046092110748652027
K. Mursula,-3046092110748652027
U Yang,-3727078138729927159
U. Yang,-3727078138729927159
